  0.246000003815E+02  0.212904380734E+04  0.100000000000E+01  0.138700773222E+06  0.218655186934E-02
  0.247000007629E+02  0.213207634257E+04  0.100000000000E+01  0.138871143403E+06  0.218355489681E-02
  0.248000011444E+02  0.213508762939E+04  0.100000000000E+01  0.139040243604E+06  0.218055439415E-02
  0.248999996185E+02  0.213807790791E+04  0.100000000000E+01  0.139208088930E+06  0.217755065176E-02
  0.250000000000E+02  0.214104741444E+04  0.100000000000E+01  0.139374694236E+06  0.217454395187E-02
  0.251000003815E+02  0.214399638153E+04  0.100000000000E+01  0.139540074133E+06  0.217153456887E-02
  0.252000007629E+02  0.214692503806E+04  0.100000000000E+01  0.139704242989E+06  0.216852276944E-02
  0.253000011444E+02  0.214983360934E+04  0.100000000000E+01  0.139867214941E+06  0.216550881282E-02
  0.253999996185E+02  0.215272231713E+04  0.100000000000E+01  0.140029003892E+06  0.216249295102E-02
  0.255000000000E+02  0.215559137978E+04  0.100000000000E+01  0.140189623524E+06  0.215947542900E-02
  0.256000003815E+02  0.215844101223E+04  0.100000000000E+01  0.140349087296E+06  0.215645648488E-02
  0.257000007629E+02  0.216127142612E+04  0.100000000000E+01  0.140507408453E+06  0.215343635014E-02
  0.258000011444E+02  0.216408282986E+04  0.100000000000E+01  0.140664600025E+06  0.215041524981E-02
  0.258999996185E+02  0.216687542865E+04  0.100000000000E+01  0.140820674840E+06  0.214739340259E-02
